Seg2File,Mw
27752.16.11.01.12.32.00.dat,0.17
27753.16.11.01.12.33.00.dat,-0.45
27754.16.11.01.12.34.00.dat,-0.22
27755.16.11.01.12.35.00.dat,0.15
27756.16.11.01.12.36.00.dat,-0.04
27757.16.11.01.12.37.00.dat,-0.11
27758.16.11.01.12.38.00.dat,-0.67
27759.16.11.01.12.39.00.dat,-1.51
27760.16.11.01.12.40.00.dat,-0.08
27761.16.11.01.12.41.00.dat,-0.49
27762.16.11.01.12.42.00.dat,-0.09
27763.16.11.01.12.43.00.dat,-0.02
27764.16.11.01.12.44.00.dat,-0.13
27768.16.11.01.12.48.00.dat,-0.03
27770.16.11.01.12.50.00.dat,-0.34
27771.16.11.01.12.51.00.dat,-0.32
27773.16.11.01.12.53.00.dat,0.1
27775.16.11.01.12.55.00.dat,0.21
27779.16.11.01.12.59.00.dat,-0.47
27780.16.11.01.13.00.00.dat,0.61
27781.16.11.01.13.01.00.dat,0.04
27785.16.11.01.13.05.00.dat,-0.27
27787.16.11.01.13.07.00.dat,-0.31
27788.16.11.01.13.08.00.dat,-0.25
27790.16.11.01.13.10.00.dat,-0.24
27791.16.11.01.13.11.00.dat,-0.26
27795.16.11.01.13.15.00.dat,-0.15
27796.16.11.01.13.16.00.dat,-0.28
27797.16.11.01.13.17.00.dat,0.11
27798.16.11.01.13.18.00.dat,-0.09
27800.16.11.01.13.20.00.dat,-0.23
27802.16.11.01.13.22.00.dat,0.02
27804.16.11.01.13.24.00.dat,0.04
27806.16.11.01.13.26.00.dat,-0.14
27807.16.11.01.13.27.00.dat,-0.51
27808.16.11.01.13.28.00.dat,-0.58
27809.16.11.01.13.29.00.dat,-0.34
27810.16.11.01.13.30.00.dat,0.11
27811.16.11.01.13.31.00.dat,0.11
27813.16.11.01.13.33.00.dat,-0.55
27814.16.11.01.13.34.00.dat,-0.14
27815.16.11.01.13.35.00.dat,-0.17
27816.16.11.01.13.36.00.dat,0.22
27817.16.11.01.13.37.00.dat,-0.1
27819.16.11.01.13.39.00.dat,-0.14
27820.16.11.01.13.40.00.dat,-0.3
27821.16.11.01.13.41.00.dat,-0.4
27822.16.11.01.13.42.00.dat,-0.26
27823.16.11.01.13.43.00.dat,-0.26
27825.16.11.01.13.45.00.dat,-0.24
27826.16.11.01.13.46.00.dat,-0.22
27828.16.11.01.13.48.00.dat,-0.03
27829.16.11.01.13.49.00.dat,-0.26
27830.16.11.01.13.50.00.dat,-0.04
27832.16.11.01.13.52.00.dat,-0.31
27833.16.11.01.13.53.00.dat,0.03
27835.16.11.01.13.55.00.dat,-0.2
27836.16.11.01.13.56.00.dat,0.02
27837.16.11.01.13.57.00.dat,0.2
27838.16.11.01.13.58.00.dat,-0.02
27839.16.11.01.13.59.00.dat,-0.27
27840.16.11.01.14.00.00.dat,-0.22
27841.16.11.01.14.01.00.dat,-0.47
27842.16.11.01.14.02.00.dat,-0.39
27844.16.11.01.14.04.00.dat,0.56
27845.16.11.01.14.05.00.dat,-0.31
27846.16.11.01.14.06.00.dat,-0.42
27847.16.11.01.14.07.00.dat,-0.36
27848.16.11.01.14.08.00.dat,-0.1
27851.16.11.01.14.11.00.dat,0.05
27853.16.11.01.14.13.00.dat,-0.4
27854.16.11.01.14.14.00.dat,-0.51
27855.16.11.01.14.15.00.dat,0.18
27859.16.11.01.14.19.00.dat,-0.32
27860.16.11.01.14.20.00.dat,-0.18
27861.16.11.01.14.21.00.dat,-0.08
27862.16.11.01.14.22.00.dat,0
27865.16.11.01.14.25.00.dat,-0.54
27866.16.11.01.14.26.00.dat,-0.36
27867.16.11.01.14.27.00.dat,-0.27
27868.16.11.01.14.28.00.dat,0.02
27869.16.11.01.14.29.00.dat,-0.09
27871.16.11.01.14.31.00.dat,-0.29
27872.16.11.01.14.32.00.dat,-0.38
27873.16.11.01.14.33.00.dat,-0.41
27874.16.11.01.14.34.00.dat,-0.15
27875.16.11.01.14.35.00.dat,-0.04
27877.16.11.01.14.37.00.dat,0.5
27879.16.11.01.14.39.00.dat,-0.34
27880.16.11.01.14.40.00.dat,0.17
27881.16.11.01.14.41.00.dat,0.27
27882.16.11.01.14.42.00.dat,0.36
27884.16.11.01.14.44.00.dat,-0.42
27885.16.11.01.14.45.00.dat,-0.11
27886.16.11.01.14.46.00.dat,-0.08
27888.16.11.01.14.48.00.dat,-0.11
27889.16.11.01.14.49.00.dat,0.01
27890.16.11.01.14.50.00.dat,-0.19
27891.16.11.01.14.51.00.dat,0.13
27892.16.11.01.14.52.00.dat,-0.37
27893.16.11.01.14.53.00.dat,-0.39
27894.16.11.01.14.54.00.dat,0.45
27896.16.11.01.14.56.00.dat,-0.04
27898.16.11.01.14.58.00.dat,-0.24
27900.16.11.01.15.00.00.dat,-0.05
27901.16.11.01.15.01.00.dat,0.4
27902.16.11.01.15.02.00.dat,0.13
27903.16.11.01.15.03.00.dat,-0.44
27904.16.11.01.15.04.00.dat,-0.55
27905.16.11.01.15.05.00.dat,-0.1
27906.16.11.01.15.06.00.dat,-0.29
27908.16.11.01.15.08.00.dat,0.56
27910.16.11.01.15.10.00.dat,0.02
27911.16.11.01.15.11.00.dat,-0.41
27912.16.11.01.15.12.00.dat,-0.14
27913.16.11.01.15.13.00.dat,-0.06
27914.16.11.01.15.14.00.dat,-0.22
27915.16.11.01.15.15.00.dat,0.32
27916.16.11.01.15.16.00.dat,-0.1
27917.16.11.01.15.17.00.dat,-0.12
27918.16.11.01.15.18.00.dat,0.05
27919.16.11.01.15.19.00.dat,-0.22
27920.16.11.01.15.20.00.dat,-0.15
27922.16.11.01.15.22.00.dat,0.35
27925.16.11.01.15.25.00.dat,-0.12
27926.16.11.01.15.26.00.dat,-0.05
27927.16.11.01.15.27.00.dat,0.55
27929.16.11.01.15.29.00.dat,-0.17
27931.16.11.01.15.31.00.dat,0.14
27932.16.11.01.15.32.00.dat,-0.11
27933.16.11.01.15.33.00.dat,0.1
27935.16.11.01.15.35.00.dat,-0.49
27940.16.11.01.15.40.00.dat,-0.45
27942.16.11.01.15.42.00.dat,0.49
27943.16.11.01.15.43.00.dat,-0.28
27944.16.11.01.15.44.00.dat,0.15
27945.16.11.01.15.45.00.dat,0.49
27949.16.11.01.15.49.00.dat,-0.35
27952.16.11.01.15.52.00.dat,0.54
27953.16.11.01.15.53.00.dat,-0.55
27955.16.11.01.15.55.00.dat,-0.25
27961.16.11.01.16.01.00.dat,-0.11
27962.16.11.01.16.02.00.dat,0.17
27968.16.11.01.16.08.00.dat,-0.29
27969.16.11.01.16.09.00.dat,0.54
27971.16.11.01.16.11.00.dat,-0.53
27973.16.11.01.16.13.00.dat,-0.47
27975.16.11.01.16.15.00.dat,-0.32
27980.16.11.01.16.20.00.dat,0.08
27981.16.11.01.16.21.00.dat,-0.18
27985.16.11.01.16.25.00.dat,-0.53
27987.16.11.01.16.27.00.dat,-0.09
27988.16.11.01.16.28.00.dat,0.07
27990.16.11.01.16.30.00.dat,0
27992.16.11.01.16.32.00.dat,0.73
27993.16.11.01.16.33.00.dat,-0.47
27997.16.11.01.16.37.00.dat,-0.41
27999.16.11.01.16.39.00.dat,-0.46
28001.16.11.01.16.41.00.dat,-0.4
28003.16.11.01.16.43.00.dat,-0.31
28006.16.11.01.16.46.00.dat,-0.3
28007.16.11.01.16.47.00.dat,-0.53
28009.16.11.01.16.49.00.dat,-0.44
28012.16.11.01.16.52.00.dat,0.15
28013.16.11.01.16.53.00.dat,0.55
28018.16.11.01.16.58.00.dat,-0.43
28020.16.11.01.17.00.00.dat,-0.5
28023.16.11.01.17.03.00.dat,-0.35
28024.16.11.01.17.04.00.dat,-0.22
28027.16.11.01.17.07.00.dat,-0.42
28028.16.11.01.17.08.00.dat,-0.15
28029.16.11.01.17.09.00.dat,-0.44
28030.16.11.01.17.10.00.dat,0.72
28034.16.11.01.17.14.00.dat,-0.59
28036.16.11.01.17.16.00.dat,-0.27
28037.16.11.01.17.17.00.dat,-0.56
28039.16.11.01.17.19.00.dat,-0.01
28041.16.11.01.17.21.00.dat,0
28043.16.11.01.17.23.00.dat,-0.46
28045.16.11.01.17.25.00.dat,-0.44
28047.16.11.01.17.27.00.dat,-0.3
28048.16.11.01.17.28.00.dat,-0.53
28049.16.11.01.17.29.00.dat,-0.25
28051.16.11.01.17.31.00.dat,0.47
28053.16.11.01.17.33.00.dat,-0.12
28055.16.11.01.17.35.00.dat,-0.3
28056.16.11.01.17.36.00.dat,-0.49
28060.16.11.01.17.40.00.dat,-0.58
28066.16.11.01.17.46.00.dat,-0.46
28071.16.11.01.17.51.00.dat,-0.33
28072.16.11.01.17.52.00.dat,0.02
28079.16.11.01.17.59.00.dat,-0.2
28080.16.11.01.18.00.00.dat,-0.27
28085.16.11.01.18.05.00.dat,0.8
28090.16.11.01.18.10.00.dat,-0.31
28091.16.11.01.18.11.00.dat,-0.04
28093.16.11.01.18.13.00.dat,-0.51
28094.16.11.01.18.14.00.dat,-0.4
28097.16.11.01.18.17.00.dat,-0.46
28098.16.11.01.18.18.00.dat,-0.1
28101.16.11.01.18.21.00.dat,-0.22
28107.16.11.01.18.27.00.dat,-0.27
28110.16.11.01.18.30.00.dat,0.64
28115.16.11.01.18.35.00.dat,-0.31
28123.16.11.01.18.43.00.dat,-0.19
28128.16.11.01.18.48.00.dat,-0.47
28130.16.11.01.18.50.00.dat,-0.49
28132.16.11.01.18.52.00.dat,-0.53
28135.16.11.01.18.55.00.dat,-0.48
28139.16.11.01.18.59.00.dat,-0.03
28140.16.11.01.19.00.00.dat,-0.04
28141.16.11.01.19.01.00.dat,-0.05
28142.16.11.01.19.02.00.dat,0.45
28143.16.11.01.19.03.00.dat,-0.58
28146.16.11.01.19.06.00.dat,-0.43
28151.16.11.01.19.11.00.dat,0.25
28155.16.11.01.19.15.00.dat,-0.14
28156.16.11.01.19.16.00.dat,-0.56
28157.16.11.01.19.17.00.dat,-0.51
28162.16.11.01.19.22.00.dat,-0.05
28164.16.11.01.19.24.00.dat,-0.17
28165.16.11.01.19.25.00.dat,-0.47
28166.16.11.01.19.26.00.dat,-0.34
28171.16.11.01.19.31.00.dat,0.59
28172.16.11.01.19.32.00.dat,-0.46
28176.16.11.01.19.36.00.dat,-0.32
28178.16.11.01.19.38.00.dat,-0.32
28185.16.11.01.19.45.00.dat,-0.4
28188.16.11.01.19.48.00.dat,-0.11
28189.16.11.01.19.49.00.dat,-0.41
28190.16.11.01.19.50.00.dat,-0.54
28191.16.11.01.19.51.00.dat,-0.15
28194.16.11.01.19.54.00.dat,-0.25
28196.16.11.01.19.56.00.dat,-0.11
28205.16.11.01.20.05.00.dat,-0.4
28206.16.11.01.20.06.00.dat,0.05
28212.16.11.01.20.12.00.dat,0.74
28213.16.11.01.20.13.00.dat,-0.33
28215.16.11.01.20.15.00.dat,-0.38
28229.16.11.01.20.29.00.dat,-0.36
28230.16.11.01.20.30.00.dat,-0.28
28234.16.11.01.20.34.00.dat,0.09
28236.16.11.01.20.36.00.dat,-0.49
28242.16.11.01.20.42.00.dat,0.45
28244.16.11.01.20.44.00.dat,0.16
28245.16.11.01.20.45.00.dat,-0.44
28250.16.11.01.20.50.00.dat,-0.35
28252.16.11.01.20.52.00.dat,0.45
28254.16.11.01.20.54.00.dat,-0.36
28271.16.11.01.21.11.00.dat,-0.17
28272.16.11.01.21.12.00.dat,-0.24
28274.16.11.01.21.14.00.dat,-0.14
28278.16.11.01.21.18.00.dat,-0.17
28282.16.11.01.21.22.00.dat,0.33
28292.16.11.01.21.32.00.dat,-0.15
28301.16.11.01.21.41.00.dat,0.67
28302.16.11.01.21.42.00.dat,-0.23
28303.16.11.01.21.43.00.dat,-0.1
28313.16.11.01.21.53.00.dat,-0.41
28318.16.11.01.21.58.00.dat,-0.24
28321.16.11.01.22.01.00.dat,-0.24
28323.16.11.01.22.03.00.dat,-0.1
28329.16.11.01.22.09.00.dat,-0.34
28330.16.11.01.22.10.00.dat,-0.24
28331.16.11.01.22.11.00.dat,0.08
28332.16.11.01.22.12.00.dat,-0.24
28333.16.11.01.22.13.00.dat,-0.19
28336.16.11.01.22.16.00.dat,-0.47
28338.16.11.01.22.18.00.dat,-0.33
28340.16.11.01.22.20.00.dat,-0.1
28342.16.11.01.22.22.00.dat,-0.55
28343.16.11.01.22.23.00.dat,-0.55
28344.16.11.01.22.24.00.dat,-0.31
28346.16.11.01.22.26.00.dat,0.04
28349.16.11.01.22.29.00.dat,0.35
28350.16.11.01.22.30.00.dat,-0.54
28363.16.11.01.22.43.00.dat,-0.55
28364.16.11.01.22.44.00.dat,0.02
28365.16.11.01.22.45.00.dat,-0.06
28369.16.11.01.22.49.00.dat,-0.3
28374.16.11.01.22.54.00.dat,-0.59
28375.16.11.01.22.55.00.dat,-0.27
28377.16.11.01.22.57.00.dat,-0.36
28379.16.11.01.22.59.00.dat,-0.24
28391.16.11.01.23.11.00.dat,-0.33
28393.16.11.01.23.13.00.dat,-0.42
28409.16.11.01.23.29.00.dat,-0.05
28412.16.11.01.23.32.00.dat,0.63
28418.16.11.01.23.38.00.dat,-0.26
28419.16.11.01.23.39.00.dat,-0.2
28422.16.11.01.23.42.00.dat,0.04
28424.16.11.01.23.44.00.dat,-0.26
28425.16.11.01.23.45.00.dat,-0.34
28428.16.11.01.23.48.00.dat,-0.17
28433.16.11.01.23.53.00.dat,-0.13
28439.16.11.01.23.59.00.dat,-0.29
28446.16.11.02.00.06.00.dat,-0.28
28452.16.11.02.00.12.00.dat,-0.14
28453.16.11.02.00.13.00.dat,0.16
28454.16.11.02.00.14.00.dat,0.05
28463.16.11.02.00.23.00.dat,-0.38
28466.16.11.02.00.26.00.dat,-0.1
28467.16.11.02.00.27.00.dat,-0.38
28471.16.11.02.00.31.00.dat,-0.06
28473.16.11.02.00.33.00.dat,-0.34
28475.16.11.02.00.35.00.dat,-0.25
28476.16.11.02.00.36.00.dat,-0.2
28479.16.11.02.00.39.00.dat,-0.37
28480.16.11.02.00.40.00.dat,-0.24
28481.16.11.02.00.41.00.dat,-0.41
28482.16.11.02.00.42.00.dat,-0.55
28486.16.11.02.00.46.00.dat,0.09
28497.16.11.02.00.57.00.dat,-0.48
28503.16.11.02.01.03.00.dat,-0.25
28506.16.11.02.01.06.00.dat,-0.29
28508.16.11.02.01.08.00.dat,-0.01
28518.16.11.02.01.18.00.dat,0.16
28526.16.11.02.01.26.00.dat,-0.13
28529.16.11.02.01.29.00.dat,-0.09
28534.16.11.02.01.34.00.dat,-0.45
28535.16.11.02.01.35.00.dat,-0.11
28536.16.11.02.01.36.00.dat,-0.13
28540.16.11.02.01.40.00.dat,-0.4
28542.16.11.02.01.42.00.dat,0.01
28557.16.11.02.01.57.00.dat,0.02
28558.16.11.02.01.58.00.dat,-0.11
28560.16.11.02.02.00.00.dat,0.03
28567.16.11.02.02.07.00.dat,0.01
28568.16.11.02.02.08.00.dat,-0.18
28569.16.11.02.02.09.00.dat,-0.08
28572.16.11.02.02.12.00.dat,-0.3
28585.16.11.02.02.25.00.dat,-0.21
28586.16.11.02.02.26.00.dat,0.02
28587.16.11.02.02.27.00.dat,-0.24
28592.16.11.02.02.32.00.dat,-0.33
28608.16.11.02.02.48.00.dat,-0.25
28610.16.11.02.02.50.00.dat,0.01
28611.16.11.02.02.51.00.dat,-0.1
28620.16.11.02.03.00.00.dat,-0.09
28624.16.11.02.03.04.00.dat,-0.29
28654.16.11.02.03.34.00.dat,-0.36
28656.16.11.02.03.36.00.dat,0.11
28661.16.11.02.03.41.00.dat,-0.06
28662.16.11.02.03.42.00.dat,-0.02
28676.16.11.02.03.56.00.dat,-0.23
28681.16.11.02.04.01.00.dat,-0.06
28686.16.11.02.04.06.00.dat,-0.45
28687.16.11.02.04.07.00.dat,-0.02
28688.16.11.02.04.08.00.dat,-0.38
28712.16.11.02.04.32.00.dat,0.08
28715.16.11.02.04.35.00.dat,-0.17
28721.16.11.02.04.41.00.dat,-0.14
28724.16.11.02.04.44.00.dat,-0.22
28726.16.11.02.04.46.00.dat,0.04
28735.16.11.02.04.55.00.dat,0.04
28738.16.11.02.04.58.00.dat,-0.25
28741.16.11.02.05.01.00.dat,-0.11
28742.16.11.02.05.02.00.dat,-0.1
28755.16.11.02.05.15.00.dat,-0.37
28759.16.11.02.05.19.00.dat,-0.08
28761.16.11.02.05.21.00.dat,-0.02
28770.16.11.02.05.30.00.dat,0.04
28771.16.11.02.05.31.00.dat,-0.1
28772.16.11.02.05.32.00.dat,-0.24
28773.16.11.02.05.33.00.dat,-0.2
28774.16.11.02.05.34.00.dat,-0.13
28779.16.11.02.05.39.00.dat,-0.29
28796.16.11.02.05.56.00.dat,-0.2
28797.16.11.02.05.57.00.dat,-0.57
28798.16.11.02.05.58.00.dat,-0.41
28799.16.11.02.05.59.00.dat,-0.05
28800.16.11.02.06.00.00.dat,-0.28
28801.16.11.02.06.01.00.dat,-0.33
28805.16.11.02.06.05.00.dat,-0.21
28814.16.11.02.06.14.00.dat,-0.01
28815.16.11.02.06.15.00.dat,-0.34
28816.16.11.02.06.16.00.dat,-0.03
28824.16.11.02.06.24.00.dat,-0.36
28828.16.11.02.06.28.00.dat,-0.17
28837.16.11.02.06.37.00.dat,0.06
28838.16.11.02.06.38.00.dat,-0.11
28843.16.11.02.06.43.00.dat,-0.12
28844.16.11.02.06.44.00.dat,-0.24
28865.16.11.02.07.05.00.dat,-0.1
28871.16.11.02.07.11.00.dat,0.01
28874.16.11.02.07.14.00.dat,0.08
28886.16.11.02.07.26.00.dat,-0.21
28895.16.11.02.07.35.00.dat,-0.25
28908.16.11.02.07.48.00.dat,0.01
28921.16.11.02.08.01.00.dat,-0.31
28922.16.11.02.08.02.00.dat,-0.14
28924.16.11.02.08.04.00.dat,-0.09
28932.16.11.02.08.12.00.dat,-0.59
28935.16.11.02.08.15.00.dat,-0.05
28941.16.11.02.08.21.00.dat,-0.01
28945.16.11.02.08.25.00.dat,-0.32
28962.16.11.02.08.42.00.dat,-0.17
28966.16.11.02.08.46.00.dat,0.2
28983.16.11.02.09.03.00.dat,0.11
28992.16.11.02.09.12.00.dat,-0.15
29004.16.11.02.09.24.00.dat,-0.25
29010.16.11.02.09.30.00.dat,-0.17
29011.16.11.02.09.31.00.dat,0.23
29038.16.11.02.09.58.00.dat,-0.19
29050.16.11.02.10.10.00.dat,0.15
29051.16.11.02.10.11.00.dat,-0.52
29055.16.11.02.10.15.00.dat,0.02
29057.16.11.02.10.17.00.dat,-0.34
29077.16.11.02.10.37.00.dat,0.16
29082.16.11.02.10.42.00.dat,-0.27
29083.16.11.02.10.43.00.dat,-0.04
29088.16.11.02.10.48.00.dat,-0.26
29089.16.11.02.10.49.00.dat,-0.01
29114.16.11.02.11.14.00.dat,-0.03
29129.16.11.02.11.29.00.dat,-0.43
29131.16.11.02.11.31.00.dat,-0.23
29138.16.11.02.11.38.00.dat,-0.07
29139.16.11.02.11.39.00.dat,-0.41
29148.16.11.02.11.48.00.dat,-0.07
29163.16.11.02.12.03.00.dat,-0.44
29166.16.11.02.12.06.00.dat,0.07
29170.16.11.02.12.10.00.dat,-0.3
29171.16.11.02.12.11.00.dat,-0.24
29180.16.11.02.12.20.00.dat,-0.18
29181.16.11.02.12.21.00.dat,-0.49
29182.16.11.02.12.22.00.dat,0.09
29183.16.11.02.12.23.00.dat,-0.3
29195.16.11.02.12.35.00.dat,-0.29
29200.16.11.02.12.40.00.dat,0.28
29201.16.11.02.12.41.00.dat,-0.03
29202.16.11.02.12.42.00.dat,-0.02
29256.16.11.02.13.36.00.dat,-0.45
29293.16.11.02.14.13.00.dat,-0.34
29301.16.11.02.14.21.00.dat,0.04
29302.16.11.02.14.22.00.dat,0.1
29304.16.11.02.14.24.00.dat,0.02
29308.16.11.02.14.28.00.dat,0.06
29310.16.11.02.14.30.00.dat,-0.17
29327.16.11.02.14.47.00.dat,-0.26
29328.16.11.02.14.48.00.dat,-0.55
29337.16.11.02.14.57.00.dat,-0.52
29341.16.11.02.15.01.00.dat,-0.16
29368.16.11.02.15.28.00.dat,-0.67
29382.16.11.02.15.42.00.dat,-0.19
29394.16.11.02.15.54.00.dat,-0.14
29395.16.11.02.15.55.00.dat,-0.19
29396.16.11.02.15.56.00.dat,-0.12
29402.16.11.02.16.02.00.dat,-0.36
29416.16.11.02.16.16.00.dat,-0.29
29418.16.11.02.16.18.00.dat,0.18
29425.16.11.02.16.25.00.dat,0.21
29427.16.11.02.16.27.00.dat,-0.35
29429.16.11.02.16.29.00.dat,-0.01
29435.16.11.02.16.35.00.dat,-0.39
29444.16.11.02.16.44.00.dat,-0.04
29449.16.11.02.16.49.00.dat,0.03
29457.16.11.02.16.57.00.dat,-0.31
29486.16.11.02.17.26.00.dat,-0.24
29500.16.11.02.17.40.00.dat,-0.24
29506.16.11.02.17.46.00.dat,0.06
29536.16.11.02.18.16.00.dat,-0.4
29549.16.11.02.18.29.00.dat,-0.24
29550.16.11.02.18.30.00.dat,-0.04
29560.16.11.02.18.40.00.dat,-0.48
29575.16.11.02.18.55.00.dat,-0.03
29583.16.11.02.19.03.00.dat,-0.31
29598.16.11.02.19.18.00.dat,0.03
29599.16.11.02.19.19.00.dat,-0.08
29603.16.11.02.19.23.00.dat,-0.47
29611.16.11.02.19.31.00.dat,-0.48
29630.16.11.02.19.50.00.dat,-0.24
29631.16.11.02.19.51.00.dat,0.17
29635.16.11.02.19.55.00.dat,-0.03
29657.16.11.02.20.17.00.dat,-0.32
29662.16.11.02.20.22.00.dat,-0.43
29678.16.11.02.20.38.00.dat,-0.27
29688.16.11.02.20.48.00.dat,-0.4
29707.16.11.02.21.07.00.dat,-0.45
29751.16.11.02.21.51.00.dat,0.01
29752.16.11.02.21.52.00.dat,-0.18
29761.16.11.02.22.01.00.dat,0.24
29767.16.11.02.22.07.00.dat,0.03
29768.16.11.02.22.08.00.dat,-0.1
29783.16.11.02.22.23.00.dat,-0.16
29790.16.11.02.22.30.00.dat,-0.18
29808.16.11.02.22.48.00.dat,0.27
29809.16.11.02.22.49.00.dat,-0.13
29813.16.11.02.22.53.00.dat,0.23
29854.16.11.02.23.34.00.dat,-0.49
29857.16.11.02.23.37.00.dat,-0.31
29885.16.11.03.00.05.00.dat,-0.36
29886.16.11.03.00.06.00.dat,-0.28
29889.16.11.03.00.09.00.dat,-0.52
29890.16.11.03.00.10.00.dat,-0.22
29899.16.11.03.00.19.00.dat,-0.5
29902.16.11.03.00.22.00.dat,-0.44
29905.16.11.03.00.25.00.dat,0.06
29907.16.11.03.00.27.00.dat,-0.36
29908.16.11.03.00.28.00.dat,-0.29
29909.16.11.03.00.29.00.dat,-0.39
29911.16.11.03.00.31.00.dat,-0.45
29916.16.11.03.00.36.00.dat,-0.32
29918.16.11.03.00.38.00.dat,-0.35
29919.16.11.03.00.39.00.dat,-0.35
29920.16.11.03.00.40.00.dat,-0.24
29924.16.11.03.00.44.00.dat,-0.18
29926.16.11.03.00.46.00.dat,-0.24
29928.16.11.03.00.48.00.dat,0.06
29930.16.11.03.00.50.00.dat,0.22
29931.16.11.03.00.51.00.dat,-0.12
29932.16.11.03.00.52.00.dat,-0.3
29933.16.11.03.00.53.00.dat,-0.11
29934.16.11.03.00.54.00.dat,0.13
29935.16.11.03.00.55.00.dat,0.16
29937.16.11.03.00.57.00.dat,-0.07
29939.16.11.03.00.59.00.dat,0.14
29940.16.11.03.01.00.00.dat,-0.37
29941.16.11.03.01.01.00.dat,-0.31
29942.16.11.03.01.02.00.dat,-0.38
29943.16.11.03.01.03.00.dat,0.15
29944.16.11.03.01.04.00.dat,-0.11
29946.16.11.03.01.06.00.dat,-0.34
29948.16.11.03.01.08.00.dat,0.16
29950.16.11.03.01.10.00.dat,-0.12
29952.16.11.03.01.12.00.dat,-0.23
29954.16.11.03.01.14.00.dat,-0.04
29955.16.11.03.01.15.00.dat,-0.29
29958.16.11.03.01.18.00.dat,-0.21
29959.16.11.03.01.19.00.dat,-0.09
29960.16.11.03.01.20.00.dat,-0.31
29961.16.11.03.01.21.00.dat,-0.33
29962.16.11.03.01.22.00.dat,-0.35
29964.16.11.03.01.24.00.dat,-0.13
29966.16.11.03.01.26.00.dat,-0.15
29967.16.11.03.01.27.00.dat,-0.35
29969.16.11.03.01.29.00.dat,-0.09
29970.16.11.03.01.30.00.dat,-0.39
29971.16.11.03.01.31.00.dat,-0.14
29972.16.11.03.01.32.00.dat,-0.09
29973.16.11.03.01.33.00.dat,0.08
29974.16.11.03.01.34.00.dat,-0.21
29976.16.11.03.01.36.00.dat,-0.32
29977.16.11.03.01.37.00.dat,-0.15
29978.16.11.03.01.38.00.dat,0.06
29979.16.11.03.01.39.00.dat,0
29980.16.11.03.01.40.00.dat,-0.13
29981.16.11.03.01.41.00.dat,-0.2
29982.16.11.03.01.42.00.dat,0.01
29983.16.11.03.01.43.00.dat,0.02
29986.16.11.03.01.46.00.dat,0.19
29987.16.11.03.01.47.00.dat,-0.03
29988.16.11.03.01.48.00.dat,-0.13
29991.16.11.03.01.51.00.dat,-0.29
29993.16.11.03.01.53.00.dat,0.13
29994.16.11.03.01.54.00.dat,-0.07
29996.16.11.03.01.56.00.dat,-0.15
29997.16.11.03.01.57.00.dat,-0.2
29999.16.11.03.01.59.00.dat,-0.24
30000.16.11.03.02.00.00.dat,-0.3
30001.16.11.03.02.01.00.dat,0.43
30002.16.11.03.02.02.00.dat,-0.16
30003.16.11.03.02.03.00.dat,-0.57
30005.16.11.03.02.05.00.dat,-0.3
30006.16.11.03.02.06.00.dat,-0.35
30009.16.11.03.02.09.00.dat,-0.27
30010.16.11.03.02.10.00.dat,-0.36
30011.16.11.03.02.11.00.dat,-0.1
30013.16.11.03.02.13.00.dat,-0.07
30016.16.11.03.02.16.00.dat,-0.35
30017.16.11.03.02.17.00.dat,0.56
30018.16.11.03.02.18.00.dat,-0.36
30019.16.11.03.02.19.00.dat,-0.24
30020.16.11.03.02.20.00.dat,0.26
30021.16.11.03.02.21.00.dat,-0.34
30022.16.11.03.02.22.00.dat,-0.44
30023.16.11.03.02.23.00.dat,-0.22
30024.16.11.03.02.24.00.dat,-0.18
30025.16.11.03.02.25.00.dat,0.04
30026.16.11.03.02.26.00.dat,-0.29
30027.16.11.03.02.27.00.dat,0.05
30028.16.11.03.02.28.00.dat,-0.43
30029.16.11.03.02.29.00.dat,0.28
30031.16.11.03.02.31.00.dat,-0.44
30032.16.11.03.02.32.00.dat,-0.37
30033.16.11.03.02.33.00.dat,0.19
30034.16.11.03.02.34.00.dat,-0.43
30036.16.11.03.02.36.00.dat,0.04
30038.16.11.03.02.38.00.dat,-0.11
30039.16.11.03.02.39.00.dat,-0.36
30040.16.11.03.02.40.00.dat,0.33
30043.16.11.03.02.43.00.dat,-0.16
30044.16.11.03.02.44.00.dat,0.39
30045.16.11.03.02.45.00.dat,-0.35
30046.16.11.03.02.46.00.dat,-0.19
30047.16.11.03.02.47.00.dat,-0.41
30049.16.11.03.02.49.00.dat,0.06
30051.16.11.03.02.51.00.dat,-0.26
30052.16.11.03.02.52.00.dat,-0.32
30053.16.11.03.02.53.00.dat,0.07
30054.16.11.03.02.54.00.dat,-0.36
30056.16.11.03.02.56.00.dat,-0.39
30057.16.11.03.02.57.00.dat,0.27
30058.16.11.03.02.58.00.dat,0.01
30061.16.11.03.03.01.00.dat,-0.12
30066.16.11.03.03.06.00.dat,-0.25
30068.16.11.03.03.08.00.dat,0.33
30069.16.11.03.03.09.00.dat,-0.23
30070.16.11.03.03.10.00.dat,-0.08
30073.16.11.03.03.13.00.dat,0.2
30074.16.11.03.03.14.00.dat,0.46
30080.16.11.03.03.20.00.dat,0.14
30084.16.11.03.03.24.00.dat,-0.27
30085.16.11.03.03.25.00.dat,-0.1
30087.16.11.03.03.27.00.dat,-0.36
30089.16.11.03.03.29.00.dat,0.42
