X,Y,PP Time (ms),PP Time Error  (ms),Depth (m),Depth Error (m),Month,Day,Hour ,Minute
484499.18,6022145.4,1954.169889,36.98403235,3391.007686,81.70552469,11,22,3,30
484499.18,6022113.76,1975.092013,21.62873397,3436.250701,53.23498096,11,22,3,32
484493.63,6022139.07,1979.630554,26.72646412,3445.816445,73.28242114,11,22,3,33
484332.77,6021987.2,1936.368048,63.15884058,3349.592477,148.3159102,11,22,3,34
484501.95,6022167.55,1983.918923,14.90423538,3454.851762,41.036543,11,22,3,35
484521.37,6022164.38,1958.376121,30.02435246,3399.85315,66.2926297,11,22,3,36
484490.86,6022167.55,1965.661955,30.67779428,3415.79372,72.50599468,11,22,3,36
484515.82,6022164.38,1915.549801,48.61004286,3301.104628,111.4242128,11,22,3,37
484513.05,6022154.89,1940.088019,35.7161994,3358.359032,79.36046725,11,22,3,38
484543.55,6022189.7,1986.526431,19.25936697,3460.842419,56.57484363,11,22,3,38
484346.64,6022003.02,1927.74477,52.34478569,3328.121977,118.6602441,11,22,3,40
484504.73,6022139.07,1997.590049,22.782782,3491.940334,68.68771281,11,22,3,40
484510.27,6022113.76,1833.019568,99.8412467,3069.634365,271.3463287,11,22,3,41
484510.27,6022183.37,1941.87929,28.36301961,3362.561206,63.10135483,11,22,3,41
484513.05,6022142.23,1900.974547,64.97844686,3268.70041,147.7318497,11,22,3,43
484513.05,6022142.23,1973.54783,25.99991194,3432.987811,64.98444562,11,22,3,43
484493.63,6022088.45,1871.48858,96.47389313,3186.435338,234.444433,11,22,3,44
484499.18,6022145.4,1926.358966,68.50430033,3324.645551,159.5025313,11,22,3,44
484499.18,6022120.09,1965.379464,43.22088764,3415.173328,110.2787091,11,22,3,44
484521.37,6022158.05,1938.623319,45.08231312,3354.942569,99.46336327,11,22,3,45
485270.2,6022676.96,1944.260114,44.01860703,3368.286638,97.49803901,11,22,3,45
484538.01,6022170.71,1959.30186,36.66887036,3401.914151,85.32927554,11,22,3,45
484532.46,6022151.73,1919.207459,66.27026719,3308.528832,149.9195102,11,22,3,46
484521.37,6022139.07,1953.283774,35.03621374,3389.016913,76.89033152,11,22,3,46
484327.23,6021999.85,1957.014464,30.65439256,3397.004767,66.97504719,11,22,3,46
484341.09,6021958.72,1986.96074,18.32229053,3461.947101,54.0529902,11,22,3,46
484538.01,6022132.74,1991.159446,23.84967872,3472.730918,71.35442725,11,22,3,46
484615.66,6022265.63,1894.801734,50.80847614,3253.320599,118.3204127,11,22,3,47
484526.91,6022151.73,2020.40742,29.61043754,3560.726732,83.38109715,11,22,3,47
484549.1,6022183.37,1945.044213,36.37066555,3370.229984,79.37041667,11,22,3,48
484526.91,6022170.71,1945.691178,40.98838915,3371.840483,89.37763738,11,22,3,48
484510.27,6022139.07,1990.474451,19.13381174,3470.952451,57.43723843,11,22,3,49
484521.37,6022145.4,1821.604503,89.44189597,3034.582657,256.584295,11,22,3,50
484526.91,6022164.38,1898.767003,40.40540248,3263.366332,92.83368117,11,22,3,50
484538.01,6022139.07,1932.398626,66.30330186,3339.822943,155.6927329,11,22,3,50
484526.91,6022170.71,1982.625266,23.45543368,3452.157952,66.14875091,11,22,3,50
484526.91,6022170.71,1997.513103,23.41808246,3491.726296,70.51885112,11,22,3,50
484504.73,6022126.41,1932.409577,35.71189483,3339.849881,81.36961201,11,22,3,51
484529.69,6022148.56,1934.034388,45.87709802,3343.925707,102.4822392,11,22,3,51
484360.51,6022018.84,1938.149213,42.9290841,3353.822462,95.05149499,11,22,3,51
484532.46,6022170.71,1928.732777,34.76747214,3330.492801,80.68104209,11,22,3,52
484521.37,6022177.04,1954.582534,29.82091425,3391.908453,64.06217863,11,22,3,52
484546.33,6022205.52,1892.085764,45.00175013,3246.225168,105.0631099,11,22,3,53
484565.74,6022189.7,1963.682935,33.16647002,3411.554959,78.30455299,11,22,3,53
484526.91,6022164.38,1950.397153,33.19757428,3382.664555,71.50964146,11,22,3,54
484482.54,6022094.77,1990.802714,20.59624591,3471.633556,61.96477877,11,22,3,54
484521.37,6022183.37,1929.981072,28.60858238,3333.559416,66.74530044,11,22,3,55
484532.46,6022158.05,1936.008924,56.49200199,3348.729385,128.1805873,11,22,3,55
484499.18,6022170.71,1995.097768,16.928991,3484.790243,50.52891049,11,22,3,55
484521.37,6022158.05,1920.143383,51.86650054,3310.378239,119.1951792,11,22,3,56
484532.46,6022177.04,1927.296605,26.26574256,3327.0084,62.63854108,11,22,3,56
484543.55,6022164.38,1894.820501,59.6779937,3253.368721,138.357322,11,22,3,57
485403.32,6022670.63,1931.211482,36.38194966,3336.687251,83.40737428,11,22,3,57
484532.46,6022170.71,1946.159314,40.88941662,3372.951063,89.23298624,11,22,3,57
484549.1,6022221.34,1979.811087,24.74860537,3446.197659,67.59530835,11,22,3,57
484543.55,6022208.68,1983.104115,20.17896778,3453.136886,56.62833216,11,22,3,57
484526.91,6022183.37,1949.614938,27.65333332,3380.944146,59.87832904,11,22,3,58
484518.59,6022161.22,1941.375422,41.70772489,3361.371148,91.7205468,11,22,3,59
484515.82,6022208.68,1978.989431,21.54802038,3444.443599,56.63168022,11,22,3,59
484526.91,6022170.71,1930.917124,38.91804098,3335.941964,88.82473428,11,22,4,0
484510.27,6022145.4,1951.594869,48.18875309,3385.255985,113.4724553,11,22,4,0
484632.3,6022012.51,1976.457372,15.66920286,3439.069578,36.66659203,11,22,4,0
484554.65,6022202.35,1926.867607,30.94498365,3325.913544,72.72426097,11,22,4,1
484538.01,6022196.02,1934.275314,39.71514346,3344.490707,89.41196363,11,22,4,1
484499.18,6022145.4,1955.53785,30.25773953,3393.962474,65.2257371,11,22,4,2
484515.82,6022158.05,1976.762529,37.75045958,3439.70388,102.8230494,11,22,4,2
484485.31,6022097.94,1990.89863,30.54203462,3471.905694,91.86938596,11,22,4,2
484543.55,6022177.04,1866.986273,72.51458221,3173.005532,183.9569353,11,22,4,3
484521.37,6022164.38,1937.602938,44.12011547,3352.519469,97.75600808,11,22,4,3
484482.54,6022139.07,1951.38804,41.0959416,3384.818325,92.03844671,11,22,4,3
484532.46,6022170.71,1946.355028,30.65304022,3373.432303,66.81956895,11,22,4,4
484543.55,6022189.7,1949.632115,37.24239284,3380.982274,80.73988042,11,22,4,4
484526.91,6022158.05,2007.899181,22.72493703,3523.518459,67.26046817,11,22,4,4
485458.79,6022721.26,2026.233707,36.33889166,3578.472747,101.338388,11,22,4,4
484526.91,6022170.71,1890.407186,90.42816102,3241.828293,206.5337794,11,22,4,5
484499.18,6022139.07,1931.247385,51.71092558,3336.777572,116.0482702,11,22,4,5
484515.82,6022170.71,1949.13149,30.0733771,3379.856185,65.04438686,11,22,4,5
484510.27,6022139.07,1953.004128,32.16011724,3388.377396,69.37498023,11,22,4,5
484499.18,6022132.74,1935.753727,35.79628983,3348.118964,80.4042182,11,22,4,6
484521.37,6022164.38,1938.803968,30.42202175,3355.359605,68.09136055,11,22,4,7
484532.46,6022164.38,1950.613572,36.59109312,3383.151008,79.47143176,11,22,4,7
484526.91,6022151.73,1951.811271,56.93257202,3385.719637,140.176445,11,22,4,7
484526.91,6022151.73,1888.862316,53.49055423,3237.575391,126.0930223,11,22,4,8
484499.18,6022151.73,1967.596557,38.40268346,3420.101295,97.97062427,11,22,4,8
484521.37,6022151.73,1935.084374,63.57715595,3346.477714,148.9067235,11,22,4,9
484521.37,6022132.74,1938.635241,55.32887868,3354.970423,126.5075358,11,22,4,9
484513.05,6022154.89,1953.874343,31.49167573,3390.355804,67.840247,11,22,4,9
485275.74,6022759.23,1970.303887,21.08790325,3425.793996,47.66417862,11,22,4,9
484532.46,6022183.37,1926.734444,30.46283756,3325.578109,71.79506546,11,22,4,12
484349.41,6021987.2,1979.437634,23.3618793,3445.401584,62.78356169,11,22,4,12
484560.2,6022145.4,1958.187718,45.65489185,3399.44918,112.0409199,11,22,4,13
484635.08,6021863.8,1963.112351,24.88709928,3410.348923,54.60642005,11,22,4,13
484501.95,6022116.92,1969.856926,23.01999603,3424.8132,53.25931335,11,22,4,13
484504.73,6022126.41,1930.756735,37.94038525,3335.527625,86.83704399,11,22,4,14
485375.59,6022657.98,1967.228008,24.76330795,3419.315007,56.00096299,11,22,4,14
484554.65,6022183.37,1932.278936,30.7290927,3339.524523,70.59899769,11,22,4,15
484510.27,6022107.43,1939.222407,46.05717385,3356.316702,101.6876897,11,22,4,15
484576.84,6022259.3,1950.997187,44.2920883,3383.988169,101.2874849,11,22,4,15
484549.1,6022196.02,1981.953888,24.29716751,3450.752033,68.03789735,11,22,4,15
484496.41,6022135.91,1915.85943,76.2965849,3301.723947,174.1043122,11,22,4,16
484515.82,6022151.73,1933.645922,29.32013279,3342.997584,67.03518207,11,22,4,16
484501.95,6022180.2,1984.473352,30.31648778,3456.160032,87.24354601,11,22,4,16
484654.49,6021866.96,1944.306375,48.20438565,3368.3899,108.5509505,11,22,4,17
484501.95,6022104.27,1952.580516,42.18505608,3387.395903,96.47329209,11,22,4,17
484521.37,6022107.43,1929.925061,49.40295042,3333.42747,111.7376784,11,22,4,18
484532.46,6022177.04,1949.79177,36.44811481,3381.33771,78.86269507,11,22,4,18
484560.2,6022183.37,1960.195738,43.67358528,3403.99356,107.5734129,11,22,4,18
484343.87,6021993.52,1924.713655,36.64736185,3320.461161,86.07876713,11,22,4,19
484518.59,6022161.22,1956.32345,29.66525792,3395.58996,64.04399525,11,22,4,19
484515.82,6022151.73,1954.962619,29.15849587,3392.736815,62.53821729,11,22,4,20
484648.95,6021993.52,1959.111468,29.34835812,3401.454535,64.8661307,11,22,4,20
484321.68,6021911.26,1959.380772,43.16835421,3402.111849,105.2754199,11,22,4,20
484538.01,6022177.04,1892.289767,37.09801526,3246.755557,85.2965087,11,22,4,21
485370.04,6022714.93,1943.137741,43.98927568,3365.589658,96.8126549,11,22,4,21
484510.27,6022164.38,1937.433201,37.17516501,3352.114831,83.11853677,11,22,4,22
484490.86,6022116.92,1932.520955,39.89338763,3340.123571,90.34497488,11,22,4,23
484526.91,6022177.04,1955.306522,29.99427014,3393.468288,64.58313626,11,22,4,24
484532.46,6022196.02,1966.712809,30.73203014,3418.177111,73.36450375,11,22,4,24
484532.46,6022196.02,1988.990724,29.75871453,3467.760051,87.92359669,11,22,4,24
484535.23,6022154.89,1887.806802,67.58798524,3234.631061,159.0266998,11,22,4,25
484510.27,6022126.41,1943.14793,39.44956099,3365.615518,86.4874336,11,22,4,25
484493.63,6022113.76,1948.186799,39.51521322,3377.743677,86.33382723,11,22,4,25
484532.46,6022177.04,1986.969561,25.17102205,3461.970132,73.69929722,11,22,4,25
484510.27,6022126.41,1995.203569,28.97991512,3485.060451,87.40216945,11,22,4,25
484515.82,6022170.71,2008.758512,27.73368317,3525.940065,79.76825443,11,22,4,25
484526.91,6022164.38,1904.065556,30.34994808,3275.456288,69.36706845,11,22,4,26
484532.46,6022158.05,1906.632239,82.20447305,3281.253276,186.1552171,11,22,4,26
484532.46,6022177.04,1937.505737,29.46306795,3352.287335,66.46417105,11,22,4,26
484377.15,6022012.51,1914.964037,47.19875743,3299.869089,108.343967,11,22,4,27
484532.46,6022202.35,1937.100448,66.20367214,3351.319632,158.5138773,11,22,4,27
484346.64,6022003.02,1982.574588,16.6176378,3452.0576,44.87213411,11,22,4,27
484521.37,6022094.77,1936.813154,58.54452136,3350.641091,134.8052132,11,22,4,28
484560.2,6022252.98,1939.366847,48.26964023,3356.651431,107.2328965,11,22,4,28
484515.82,6022145.4,1939.532146,32.6222145,3357.035958,72.86043123,11,22,4,28
484504.73,6022107.43,1970.076373,33.98670745,3425.301608,86.87312611,11,22,4,28
484515.82,6022183.37,1888.278983,66.68606198,3235.959786,156.7822469,11,22,4,29
484568.52,6022167.55,1966.559086,38.46674531,3417.823116,97.36567337,11,22,4,29
484499.18,6022158.05,1984.081502,21.22851811,3455.189412,60.89209648,11,22,4,29
484557.42,6022167.55,1988.691799,25.66670919,3467.001447,75.06619885,11,22,4,29
484546.33,6022180.2,1875.724156,75.17924702,3199.169328,184.6174597,11,22,4,30
484482.54,6022113.76,1987.867298,25.49468407,3464.564353,74.73898106,11,22,4,30
484504.73,6022101.1,1896.561897,84.88477764,3257.96241,191.7091216,11,22,4,31
484632.3,6022018.84,1916.264392,47.74895729,3302.53777,109.6990594,11,22,4,31
484543.55,6022208.68,1977.291541,30.82320146,3440.873394,83.21135208,11,22,4,31
484513.05,6022142.23,1984.507739,14.66272748,3456.25237,40.61589621,11,22,4,31
484504.73,6022158.05,1977.476807,15.3168015,3441.276135,36.5393005,11,22,4,32
484538.01,6022196.02,1949.604858,35.41309416,3380.921771,76.51182199,11,22,4,33
484543.55,6022189.7,1962.26458,38.59564011,3408.440513,93.72150767,11,22,4,33
484521.37,6022189.7,1983.31391,13.77491287,3453.589518,36.95473489,11,22,4,33
484493.63,6022120.09,1900.974497,63.77112301,3268.700306,145.0562852,11,22,4,34
484546.33,6022129.58,1927.00368,56.79217202,3326.259464,128.3354097,11,22,4,34
484499.18,6022126.41,1928.009659,46.2301314,3328.750742,105.6887145,11,22,4,34
484521.37,6022151.73,1945.980977,38.93787472,3372.528235,84.68668577,11,22,4,34
484543.55,6022208.68,1922.753712,49.9808071,3315.976923,115.2147481,11,22,4,35
484513.05,6022091.61,1924.198669,62.21883789,3319.206116,141.385934,11,22,4,35
484496.41,6022135.91,1937.066425,43.28630333,3351.237151,96.10140275,11,22,4,35
484499.18,6022126.41,1983.991634,17.60606424,3455.00277,49.47505738,11,22,4,35
484532.46,6022183.37,1928.634441,38.51407446,3330.247973,88.89615635,11,22,4,36
484499.18,6022126.41,1952.051909,40.18775953,3386.232298,89.85805802,11,22,4,36
484538.01,6022196.02,1963.377904,26.22837028,3410.916375,58.26881845,11,22,4,36
484521.37,6022170.71,1968.045354,22.30898158,3421.0568,49.66326979,11,22,4,36
484524.14,6022167.55,1919.33087,26.38657436,3308.775413,63.12921213,11,22,4,37
484532.46,6022189.7,1962.04658,28.67725202,3407.966418,63.47848776,11,22,4,37
484515.82,6022158.05,1886.000221,57.49550109,3229.335659,137.1516627,11,22,4,38
484546.33,6022180.2,1891.027288,42.84053964,3243.511197,100.0210109,11,22,4,38
484346.64,6022028.33,1964.664302,29.06474922,3413.587346,67.15237316,11,22,4,38
484546.33,6022205.52,1968.117478,34.40261604,3421.211006,86.08553895,11,22,4,38
484493.63,6022120.09,1936.539508,33.77650485,3350.000494,75.81966474,11,22,4,39
484532.46,6022202.35,1981.276196,21.85466031,3449.297827,59.97617741,11,22,4,39
484532.46,6022164.38,1902.596557,34.45558895,3272.179601,79.02293528,11,22,4,40
484465.9,6022101.1,1948.805334,38.30294232,3379.124546,83.22538879,11,22,4,41
484526.91,6022164.38,1950.372632,36.27969732,3382.609881,78.53981716,11,22,4,41
484538.01,6022177.04,1926.184568,41.72188802,3324.211599,96.54877643,11,22,4,42
484543.55,6022196.02,1937.54028,51.02076503,3352.369679,114.2491947,11,22,4,42
484532.46,6022227.66,1945.787796,37.89344307,3372.074515,82.28042616,11,22,4,42
485458.79,6022797.2,1987.383284,12.49926813,3463.137472,35.8926698,11,22,4,42
485278.52,6022762.39,1994.177422,12.27389517,3482.130384,37.24803812,11,22,4,42
484510.27,6022164.38,1894.803219,49.89575972,3253.324408,116.0506019,11,22,4,43
484535.23,6022180.2,1906.466587,64.07157492,3280.909556,145.3895097,11,22,4,43
484549.1,6022164.38,1935.837424,50.80047241,3348.318771,112.7949368,11,22,4,43
484538.01,6022196.02,1967.766173,24.39428973,3420.462508,55.37969346,11,22,4,43
485353.4,6022759.23,1923.981852,50.77070024,3318.701609,116.8360396,11,22,4,44
484513.05,6022142.23,1932.481995,35.85444451,3340.027963,81.64394496,11,22,4,44
484590.7,6022142.23,1952.36145,45.29476087,3386.898772,105.237007,11,22,4,45
484743.24,6022499.77,2008.687185,16.10081053,3525.723198,48.5695551,11,22,4,45
484532.46,6022164.38,1931.703143,29.34118043,3337.966416,67.87004078,11,22,4,46
484535.23,6022116.92,1998.717094,25.00268499,3495.564916,75.46993579,11,22,4,46
484532.46,6022132.74,1908.737096,56.3041447,3285.750303,128.6441261,11,22,4,47
484504.73,6022120.09,1974.526833,22.80105991,3435.059921,56.16362098,11,22,4,47
484526.91,6022170.71,1915.213228,52.42203772,3300.39803,119.7858879,11,22,4,48
484471.45,6022082.12,1937.793684,51.69804939,3352.976488,115.9354763,11,22,4,48
484504.73,6022151.73,1956.248476,38.24651958,3395.437882,87.64599472,11,22,4,48
484504.73,6022151.73,1976.072837,26.52204163,3438.278075,69.25444833,11,22,4,48
484515.82,6022126.41,1975.615759,21.23225016,3437.330851,52.52476133,11,22,4,49
484524.14,6022154.89,1922.0134,42.99721219,3314.431819,99.89323777,11,22,4,50
484524.14,6022167.55,1895.684503,32.433013,3255.658938,73.35131312,11,22,4,51
484526.91,6022177.04,1908.631732,63.27597256,3285.532028,143.807082,11,22,4,51
484526.91,6022158.05,1930.12844,40.30590054,3333.913415,92.16269937,11,22,4,51
484515.82,6022120.09,1939.625622,46.29456976,3357.256024,102.2213918,11,22,4,51
484515.82,6022126.41,1982.89972,20.0912114,3452.705153,56.10817362,11,22,4,51
484540.78,6022161.22,1890.792943,75.69716109,3242.882912,174.7792478,11,22,4,52
484576.84,6022164.38,1977.209337,31.57721837,3440.693865,85.32941676,11,22,4,52
484543.55,6022151.73,1979.168349,29.23239819,3444.822376,80.03614344,11,22,4,52
484543.55,6022158.05,1940.267444,48.27416491,3358.777113,107.7845655,11,22,4,53
484504.73,6022132.74,1956.122697,28.75181131,3395.182407,61.93497394,11,22,4,53
484601.8,6022116.92,1986.363702,20.35697859,3460.473014,59.69088401,11,22,4,53
484582.38,6022120.09,2003.696471,35.97644559,3511.07571,103.6130688,11,22,4,53
484518.59,6022135.91,1927.351515,31.69520679,3327.147943,74.1597992,11,22,4,54
484543.55,6022126.41,1949.480178,43.0703629,3380.643273,96.42176106,11,22,4,54
484532.46,6022094.77,1919.086492,54.92070978,3308.286271,125.6519501,11,22,4,55
484493.63,6022063.13,1941.387264,44.25678849,3361.398529,97.43371551,11,22,4,55
484543.55,6022183.37,1968.009208,24.36231201,3420.979526,55.52351922,11,22,4,55
484549.1,6022145.4,1960.579283,33.74488533,3404.810916,77.75689507,11,22,4,56
484526.91,6022113.76,1888.406733,70.666951,3236.315488,165.0523703,11,22,4,57
484521.37,6022164.38,1924.85154,34.44088935,3320.815643,81.07493007,11,22,4,57
484510.27,6022139.07,1935.649544,36.46185916,3347.868782,81.93298826,11,22,4,57
484543.55,6022177.04,1947.126546,45.80514595,3375.313738,102.9286055,11,22,4,57
484538.01,6022107.43,1928.156364,58.48080902,3329.102527,132.0093755,11,22,4,58
485248.01,6022676.96,1987.793079,17.63031282,3464.345742,52.05475281,11,22,4,58
484804.26,6021993.52,1995.729328,23.88781554,3486.494695,71.82993546,11,22,4,59
484554.65,6022132.74,1926.343632,43.37195518,3324.607312,99.90566729,11,22,5,0
484543.55,6022145.4,1930.867129,56.74467617,3335.813441,127.9980774,11,22,5,0
484546.33,6022180.2,1937.886782,38.58190045,3353.19924,85.89323527,11,22,5,0
485297.93,6022670.63,1967.893938,30.70548424,3420.733769,74.44791438,11,22,5,0
484349.41,6022006.18,1996.688269,20.71310267,3489.385915,62.13257392,11,22,5,0
484513.05,6022154.89,1951.01627,34.18479257,3384.028841,73.80368035,11,22,5,1
485281.29,6022569.38,1962.783546,30.42767909,3409.63325,69.48307715,11,22,5,1
484532.46,6022145.4,1983.447816,20.86332172,3453.868769,59.10663127,11,22,5,1
484543.55,6022215.01,2020.204292,30.37199359,3560.137588,85.55830591,11,22,5,1
484535.23,6022066.3,2024.92731,40.86394168,3574.730156,114.2342204,11,22,5,1
484501.95,6022104.27,1898.087816,49.45365438,3261.647588,114.6501527,11,22,5,2
484798.71,6021987.2,2014.382048,28.81422112,3542.135096,82.57343043,11,22,5,2
484493.63,6022126.41,1936.036713,49.74436167,3348.796185,110.3578729,11,22,5,3
484504.73,6022132.74,1939.65804,39.26974642,3357.331945,86.98192224,11,22,5,3
484499.18,6022075.79,1990.144952,18.24738022,3470.309703,54.52449383,11,22,5,3
484499.18,6022101.1,1992.722798,25.44345973,3477.597837,76.24672195,11,22,5,3
